76, 96, 426
18, 2, 142
78, 71, 387
5, 77, 991
81, 79, 154
27, 61, 470
72, 84, 452
22, 50, 28
89, 94, 4
49, 58, 416
29, 32, 925
47, 49, 708
8, 25, 398
77, 30, 358
69, 9, 562
40, 35, 107
41, 6, 674
22, 27, 211
66, 14, 808
15, 62, 749
23, 88, 807
30, 36, 503
33, 41, 959
8, 19, 815
59, 85, 823
87, 25, 687
76, 64, 17
47, 83, 914
66, 49, 63
82, 64, 23
54, 86, 75
57, 14, 81
8, 47, 182
83, 52, 47
87, 11, 822
1, 95, 226
48, 71, 881
98, 16, 522
73, 82, 895
61, 62, 722
11, 14, 699
49, 70, 909
19, 78, 341
30, 59, 392
56, 46, 139
68, 46, 143
3, 91, 510
1, 87, 352
79, 60, 161
10, 21, 744
2, 32, 8
78, 78, 321
66, 95, 342
1, 25, 31
86, 78, 920
80, 46, 399
67, 46, 307
27, 46, 943
97, 26, 939
51, 33, 78
63, 33, 98
89, 9, 74
83, 74, 87
53, 72, 37
81, 58, 970
55, 36, 428
73, 3, 636
83, 27, 193
80, 22, 621
35, 70, 816
13, 34, 218
18, 21, 962
2, 2, 522
77, 52, 674
78, 33, 810
55, 85, 69
75, 59, 591
42, 42, 606
55, 20, 465
90, 54, 49
57, 65, 818
56, 82, 782
63, 81, 261
44, 57, 33
94, 33, 846
1, 87, 903
42, 60, 322
83, 3, 127
49, 57, 542
35, 45, 227
90, 3, 975
79, 56, 604
84, 20, 188
92, 61, 811
50, 54, 231
38, 54, 135
13, 96, 950
45, 77, 752
16, 25, 295
7, 57, 356
51, 47, 32
60, 24, 258
51, 8, 716
22, 97, 928
47, 47, 567
7, 82, 161
49, 92, 497
52, 37, 167
56, 51, 56
16, 57, 67
20, 8, 966
22, 67, 854
81, 16, 231
57, 36, 75
93, 82, 137
83, 87, 263
25, 36, 75
63, 85, 614
74, 42, 7
12, 57, 232
4, 76, 516
42, 97, 553
4, 76, 665
70, 31, 322
34, 24, 771
44, 5, 243
36, 30, 870
18, 90, 325
37, 64, 357
5, 73, 980
27, 76, 270
56, 16, 256
48, 17, 914
56, 86, 963
96, 20, 48
20, 61, 17
28, 94, 467
70, 12, 178
97, 47, 752
64, 49, 527
87, 76, 6
86, 30, 154
78, 78, 107
46, 34, 532
43, 30, 504
64, 48, 159
89, 73, 477
40, 43, 252
82, 38, 379
84, 2, 21
59, 88, 969
10, 72, 179
71, 50, 920
51, 94, 141
13, 35, 880
93, 98, 909
33, 85, 189
66, 25, 590
11, 5, 717
1, 86, 366
39, 45, 514
51, 52, 152
92, 23, 532
13, 71, 290
63, 83, 388
42, 76, 872
66, 7, 199
66, 72, 113
7, 81, 793
82, 79, 428
58, 16, 264
21, 66, 585
55, 58, 266
35, 68, 847
10, 32, 426
19, 71, 940
24, 38, 551
13, 4, 170
27, 8, 331
45, 87, 850
47, 46, 748
94, 64, 712
92, 17, 921
13, 51, 295
4, 58, 974
78, 74, 559
26, 98, 956
79, 9, 75
5, 35, 503
10, 77, 958
92, 25, 245
91, 17, 875
55, 9, 439
75, 21, 749
62, 25, 95
81, 1, 583
70, 24, 804
96, 3, 956
24, 6, 154
58, 13, 905
80, 5, 360
43, 93, 62
72, 47, 32
13, 20, 818
5, 81, 705
55, 63, 118
77, 31, 716
95, 28, 331
24, 49, 289
85, 8, 202
25, 87, 358
85, 28, 504
65, 97, 73
50, 11, 984
55, 15, 533
82, 67, 413
10, 42, 901
59, 37, 953
10, 59, 362
62, 42, 630
30, 66, 435
99, 52, 22
60, 15, 982
70, 64, 758
97, 17, 816
8, 98, 531
77, 9, 924
77, 65, 517
3, 72, 548
76, 35, 608
58, 62, 320
22, 59, 326
16, 19, 843
8, 86, 184
7, 83, 885
19, 91, 370
1, 66, 475
22, 43, 916
79, 43, 742
94, 17, 243
53, 74, 619
75, 94, 666
48, 10, 451
33, 15, 482
81, 20, 745
47, 38, 491
10, 36, 133
77, 57, 290
11, 35, 915
15, 29, 652
50, 81, 850
46, 54, 943
99, 2, 952
70, 34, 299
30, 14, 21
70, 58, 371
99, 67, 164
94, 43, 40
30, 53, 954
8, 65, 19
2, 16, 277
68, 59, 331
27, 58, 942
97, 27, 956
78, 56, 274
78, 24, 61
16, 23, 126
89, 17, 942
19, 46, 146
81, 51, 760
71, 52, 746
41, 19, 723
63, 45, 76
85, 40, 255
39, 18, 461
6, 93, 439
28, 10, 117
16, 96, 626
46, 15, 975
30, 94, 80
76, 65, 310
38, 4, 796
56, 67, 919
30, 50, 914
31, 88, 515
86, 91, 462
64, 17, 687
61, 33, 510
75, 76, 534
30, 6, 150
36, 79, 95
93, 17, 926
67, 70, 695
83, 1, 499
40, 31, 575
13, 15, 197
78, 78, 581
51, 38, 134
20, 11, 515
2, 40, 591
79, 75, 120
18, 66, 567
62, 31, 373
70, 15, 895
29, 54, 545
72, 66, 65
6, 44, 329
55, 92, 456
35, 13, 790
88, 14, 27
46, 91, 524
85, 9, 750
37, 70, 780
58, 39, 254
78, 67, 803
28, 37, 380
90, 42, 728
32, 94, 252
8, 27, 181
94, 16, 330
21, 61, 4
20, 44, 858
85, 78, 260
82, 37, 620
92, 15, 2
55, 40, 135
82, 31, 780
53, 60, 673
14, 67, 511
87, 59, 245
74, 79, 465
48, 99, 12
30, 82, 449
82, 64, 152
69, 55, 452
25, 8, 177
16, 89, 108
46, 40, 293
70, 54, 906
20, 41, 740
84, 13, 537
7, 60, 822
72, 89, 346
16, 70, 886
94, 39, 137
86, 62, 181
19, 75, 834
79, 21, 109
99, 88, 691
87, 7, 326
32, 90, 779
55, 94, 773
76, 66, 166
79, 80, 217
44, 74, 983
62, 60, 747
87, 77, 81
2, 56, 45
54, 56, 312
60, 41, 831
7, 70, 847
63, 23, 542
77, 96, 491
81, 75, 579
54, 18, 677
62, 77, 518
32, 64, 279
76, 65, 504
39, 18, 485
88, 77, 847
43, 82, 331
88, 43, 191
27, 21, 251
29, 99, 854
11, 53, 608
66, 14, 648
79, 45, 873
68, 22, 837
13, 60, 647
11, 46, 712
47, 89, 359
51, 75, 366
79, 99, 942
3, 28, 536
99, 36, 82
13, 2, 563
2, 79, 165
55, 47, 528
70, 57, 135
5, 67, 298
13, 12, 566
2, 62, 505
32, 39, 658
80, 40, 233
30, 39, 809
29, 49, 781
40, 50, 668
96, 4, 748
72, 73, 525
9, 76, 202
88, 88, 625
59, 87, 407
3, 20, 894
46, 99, 618
18, 28, 870
23, 54, 540
27, 91, 995
11, 86, 827
38, 58, 591
21, 64, 216
69, 52, 850
28, 9, 136
45, 10, 873
99, 55, 6
93, 70, 787
26, 92, 19
6, 18, 263
37, 28, 402
69, 63, 682
72, 83, 240
54, 51, 370
19, 76, 359
71, 19, 710
43, 19, 800
11, 12, 301
5, 36, 581
51, 41, 580
88, 75, 965
10, 42, 767
86, 14, 946
28, 65, 987
20, 82, 952
18, 53, 530
25, 96, 332
84, 7, 413
15, 9, 644
36, 59, 846
73, 45, 171
37, 52, 725
63, 39, 539
72, 66, 826
31, 83, 439
64, 1, 231
15, 23, 792
83, 6, 130
64, 18, 30
75, 53, 231
28, 25, 993
54, 61, 721
21, 24, 813
98, 93, 509
41, 24, 898
64, 86, 338
40, 1, 539
12, 84, 301
85, 46, 642
67, 19, 864
9, 46, 546
93, 1, 91
28, 21, 265
3, 17, 15
41, 57, 766
63, 19, 752
86, 58, 939
30, 67, 660
76, 50, 46
40, 18, 740
57, 24, 308
96, 15, 920
94, 42, 740
16, 44, 25
31, 85, 163
67, 48, 467
87, 32, 732
8, 59, 904
11, 35, 396
56, 75, 953
21, 30, 526
30, 27, 109
38, 21, 139
65, 35, 993
8, 65, 337
6, 30, 348
23, 17, 522
95, 22, 958
35, 32, 397
25, 86, 478
32, 5, 66
61, 34, 144
5, 70, 802
89, 35, 305
17, 42, 385
29, 48, 808
87, 68, 608
77, 63, 161
24, 97, 128
6, 23, 553
60, 52, 177
43, 11, 589
49, 13, 865
76, 1, 465
36, 17, 974
58, 44, 713
10, 31, 148
77, 6, 291
65, 27, 766
82, 33, 687
85, 90, 7
90, 31, 970
28, 80, 685
35, 56, 728
74, 90, 655
58, 48, 957
84, 58, 265
77, 33, 99
34, 97, 854
86, 77, 929
59, 60, 801
84, 49, 534
16, 76, 991
59, 10, 694
4, 83, 945
64, 39, 848
64, 22, 930
94, 98, 81
28, 30, 895
89, 17, 504
80, 75, 176
61, 57, 89
72, 70, 550
64, 30, 143
10, 33, 331
43, 94, 91
24, 58, 290
63, 52, 639
35, 79, 866
2, 66, 457
44, 46, 98
49, 5, 512
99, 77, 672
27, 39, 980
59, 46, 166
75, 86, 601
28, 10, 244
2, 72, 77
71, 5, 479
70, 5, 742
86, 48, 516
75, 94, 880
17, 94, 90
31, 19, 135
74, 78, 709
48, 53, 758
18, 80, 849
43, 79, 630
20, 50, 183
73, 20, 682
93, 4, 70
59, 76, 522
27, 93, 408
70, 24, 433
51, 98, 303
76, 44, 785
84, 62, 970
5, 3, 148
93, 21, 674
86, 93, 136
81, 86, 425
24, 43, 204
59, 68, 701
86, 36, 589
33, 84, 567
54, 58, 800
29, 43, 607
80, 47, 949
12, 40, 186
89, 24, 513
87, 5, 110
89, 29, 493
67, 85, 542
38, 70, 503
30, 1, 73
19, 52, 680
53, 80, 83
45, 59, 129
39, 68, 887
54, 55, 820
60, 43, 330
50, 32, 203
83, 96, 960
82, 32, 730
17, 61, 226
36, 79, 906
13, 30, 119
32, 74, 834
95, 14, 638
97, 65, 205
24, 25, 949
56, 74, 735
13, 56, 47
52, 38, 303
62, 53, 811
69, 88, 141
29, 98, 89
67, 28, 701
61, 23, 208
22, 19, 794
37, 42, 411
92, 95, 167
79, 8, 555
60, 57, 555
72, 17, 949
45, 86, 811
93, 13, 258
74, 77, 933
25, 37, 404
88, 56, 557
15, 92, 931
65, 84, 575
85, 61, 409
64, 21, 113
76, 92, 696
43, 35, 824
95, 29, 684
46, 1, 830
22, 25, 99
20, 13, 127
37, 25, 119
92, 87, 461
44, 72, 888
2, 34, 728
15, 10, 439
45, 50, 114
56, 45, 610
80, 88, 736
82, 10, 911
18, 30, 624
8, 64, 387
88, 56, 329
54, 99, 335
77, 99, 243
20, 12, 43
53, 54, 966
22, 11, 261
17, 90, 466
12, 70, 950
31, 88, 401
60, 93, 374
14, 81, 239
52, 35, 569
63, 11, 775
6, 28, 407
57, 80, 721
59, 1, 263
3, 17, 153
36, 29, 501
74, 59, 127
43, 20, 156
72, 31, 426
56, 83, 116
40, 44, 115
20, 49, 151
12, 6, 663
56, 63, 483
12, 65, 938
54, 98, 48
69, 70, 159
69, 13, 176
63, 83, 485
38, 37, 853
43, 76, 896
59, 94, 575
2, 4, 932
25, 59, 371
46, 69, 714
84, 23, 584
50, 91, 212
71, 59, 718
12, 22, 195
83, 57, 879
35, 99, 62
29, 58, 515
72, 60, 365
20, 82, 53
30, 29, 121
3, 11, 159
71, 58, 950
13, 30, 621
64, 41, 327
96, 24, 930
63, 57, 110
7, 85, 418
44, 55, 286
83, 75, 376
79, 3, 609
44, 4, 923
31, 74, 648
8, 84, 659
43, 46, 132
97, 40, 271
9, 4, 928
18, 10, 2
84, 52, 65
9, 33, 488
13, 12, 923
44, 55, 240
84, 83, 302
83, 91, 323
10, 32, 456
77, 28, 460
66, 36, 931
12, 51, 650
40, 35, 132
21, 41, 740
77, 52, 965
34, 95, 927
93, 79, 785
23, 61, 207
37, 70, 812
97, 45, 929
97, 11, 207
98, 20, 752
7, 59, 704
67, 78, 346
57, 55, 55
59, 88, 876
11, 79, 17
48, 2, 122
72, 39, 288
29, 34, 367
10, 29, 908
27, 25, 280
93, 31, 480
94, 95, 575
34, 53, 771
24, 10, 273
8, 20, 475
67, 66, 961
87, 38, 772
78, 64, 364
10, 74, 914
53, 1, 74
15, 93, 210
34, 85, 737
30, 18, 832
81, 39, 742
18, 44, 831
34, 12, 167
49, 98, 673
98, 74, 599
83, 83, 438
94, 35, 833
30, 49, 536
95, 80, 252
55, 11, 762
67, 91, 404
86, 9, 771
26, 40, 881
30, 86, 574
70, 84, 573
75, 67, 809
51, 59, 627
28, 88, 25
96, 84, 483
48, 39, 295
17, 5, 950
24, 90, 722
74, 16, 87
35, 44, 440
93, 12, 119
26, 84, 921
42, 36, 764
90, 61, 156
88, 55, 869
64, 3, 798
52, 19, 55
27, 40, 99
10, 13, 482
31, 47, 651
39, 40, 435
29, 65, 996
85, 6, 210
99, 93, 189
3, 81, 908
88, 43, 181
10, 92, 207
37, 19, 669
53, 29, 60
84, 57, 977
57, 95, 278
41, 24, 971
8, 8, 866
8, 7, 589
71, 7, 884
85, 93, 233
4, 3, 649
37, 38, 82
13, 90, 972
97, 74, 127
30, 29, 264
98, 67, 223
33, 75, 923
70, 82, 567
2, 51, 592
10, 36, 585
62, 38, 63
6, 74, 361
68, 84, 297
56, 82, 71
2, 10, 333
41, 8, 238
2, 41, 499
67, 9, 607
39, 10, 908
16, 17, 871
85, 79, 834
58, 84, 566
67, 52, 172
67, 9, 712
38, 8, 602
36, 48, 682
1, 47, 641
40, 12, 782
59, 49, 259
30, 64, 671
35, 50, 254
