17, 91, 570
34, 89, 985
16, 53, 929
25, 91, 310
83, 14, 411
84, 36, 507
73, 52, 246
94, 52, 79
56, 92, 77
27, 43, 852
56, 57, 69
48, 89, 920
94, 5, 899
41, 29, 764
96, 12, 381
9, 94, 344
56, 65, 825
11, 59, 931
90, 13, 651
13, 40, 826
88, 93, 126
55, 41, 439
12, 35, 135
19, 75, 524
15, 69, 578
26, 78, 453
70, 34, 688
67, 43, 790
14, 33, 397
52, 43, 715
29, 31, 257
64, 85, 153
87, 94, 546
12, 13, 926
65, 27, 480
31, 50, 179
85, 19, 966
8, 85, 90
84, 96, 345
75, 46, 90
5, 74, 613
27, 36, 266
87, 21, 404
83, 33, 928
53, 97, 601
91, 26, 804
8, 12, 318
55, 19, 967
44, 1, 403
64, 75, 556
26, 77, 690
17, 4, 212
91, 91, 998
61, 74, 184
43, 25, 10
49, 16, 493
4, 23, 648
76, 76, 601
34, 18, 142
83, 79, 666
80, 5, 48
47, 20, 384
52, 11, 985
75, 71, 679
31, 12, 109
83, 61, 474
62, 62, 514
52, 39, 353
58, 72, 80
62, 56, 321
42, 34, 602
98, 81, 538
56, 31, 675
4, 6, 572
25, 34, 440
68, 17, 597
28, 79, 847
9, 29, 946
62, 87, 143
34, 47, 556
82, 88, 742
35, 86, 829
4, 41, 29
84, 44, 338
32, 66, 659
91, 32, 721
10, 60, 16
90, 66, 908
9, 26, 2
97, 59, 436
40, 39, 314
15, 72, 965
69, 75, 492
53, 57, 598
39, 88, 400
57, 78, 287
93, 87, 733
7, 77, 409
50, 86, 948
77, 81, 149
51, 22, 332
13, 36, 817
59, 3, 862
44, 53, 423
74, 90, 508
66, 47, 558
92, 40, 888
75, 46, 782
25, 93, 469
97, 70, 91
29, 19, 202
97, 32, 982
40, 88, 543
55, 33, 632
25, 5, 305
83, 71, 783
19, 63, 507
40, 38, 928
39, 60, 237
19, 57, 872
82, 86, 269
67, 83, 460
83, 22, 692
3, 74, 893
76, 99, 942
38, 80, 958
44, 96, 946
91, 37, 640
80, 73, 447
62, 91, 754
15, 72, 272
84, 37, 487
84, 21, 218
73, 23, 326
92, 96, 233
15, 32, 447
7, 75, 245
62, 64, 234
51, 44, 196
2, 6, 600
6, 19, 536
95, 3, 923
69, 84, 745
59, 58, 981
24, 48, 545
83, 60, 178
25, 67, 225
61, 27, 349
31, 77, 759
72, 76, 412
5, 82, 178
9, 77, 763
47, 44, 909
7, 2, 28
87, 23, 11
63, 7, 799
69, 29, 73
49, 89, 214
91, 19, 425
76, 90, 310
64, 94, 902
68, 1, 474
74, 45, 669
62, 51, 704
9, 37, 186
1, 97, 66
52, 64, 509
69, 11, 478
12, 3, 208
30, 76, 612
24, 38, 10
97, 4, 935
46, 77, 33
37, 39, 45
29, 45, 673
44, 45, 463
62, 95, 30
12, 64, 877
47, 73, 76
2, 3, 383
45, 26, 492
79, 21, 18
13, 67, 722
90, 4, 516
17, 33, 425
78, 74, 461
34, 36, 859
54, 48, 256
83, 94, 301
14, 93, 421
19, 36, 642
58, 16, 150
2, 28, 135
21, 16, 703
77, 32, 123
77, 8, 734
22, 42, 167
61, 93, 365
64, 76, 807
38, 88, 701
17, 7, 816
18, 64, 723
41, 65, 514
29, 84, 502
20, 59, 450
42, 36, 33
37, 57, 711
66, 18, 515
43, 79, 760
10, 18, 802
72, 32, 743
66, 49, 75
77, 87, 815
12, 16, 842
61, 34, 234
40, 75, 853
27, 10, 441
53, 74, 295
73, 17, 949
65, 27, 426
47, 96, 863
33, 62, 621
80, 37, 132
91, 46, 246
84, 7, 106
39, 46, 115
27, 73, 8
69, 24, 387
30, 94, 617
70, 59, 506
25, 4, 754
12, 36, 615
48, 15, 811
71, 4, 856
8, 88, 689
78, 25, 42
19, 49, 382
71, 18, 702
95, 46, 238
35, 14, 465
99, 38, 469
59, 50, 709
79, 97, 262
33, 66, 941
31, 71, 27
36, 47, 751
84, 66, 250
6, 35, 400
48, 29, 497
85, 63, 771
82, 62, 368
80, 21, 586
14, 98, 329
60, 29, 727
8, 59, 183
41, 94, 84
98, 78, 824
3, 81, 568
24, 30, 983
87, 13, 406
65, 92, 61
79, 72, 700
43, 84, 660
2, 42, 751
24, 49, 549
18, 87, 741
54, 85, 808
56, 85, 411
92, 7, 690
56, 93, 883
83, 59, 173
69, 38, 747
76, 81, 596
78, 80, 419
10, 5, 438
97, 20, 398
79, 73, 768
40, 29, 798
82, 19, 606
51, 74, 690
33, 56, 539
6, 25, 801
48, 98, 501
74, 75, 248
42, 82, 205
56, 79, 836
55, 58, 663
39, 98, 509
6, 78, 941
80, 29, 664
47, 60, 519
72, 63, 847
34, 11, 351
75, 84, 407
95, 24, 486
20, 77, 699
61, 32, 943
75, 68, 309
14, 73, 206
73, 51, 325
5, 98, 267
89, 68, 642
98, 2, 760
7, 75, 373
87, 70, 898
50, 88, 56
89, 49, 679
87, 23, 818
78, 36, 708
50, 7, 236
50, 11, 810
8, 99, 408
28, 98, 391
56, 3, 699
66, 88, 299
99, 38, 674
10, 26, 380
47, 11, 798
54, 88, 157
30, 38, 676
58, 85, 460
83, 90, 25
76, 16, 219
70, 71, 393
38, 37, 109
75, 34, 414
1, 43, 727
72, 87, 429
67, 41, 391
97, 70, 255
32, 27, 628
77, 10, 213
21, 83, 652
57, 53, 423
96, 88, 899
24, 63, 977
87, 61, 433
75, 34, 942
72, 1, 45
55, 97, 445
75, 29, 381
79, 5, 100
76, 23, 290
86, 79, 62
67, 76, 113
81, 99, 743
32, 86, 344
23, 60, 15
1, 30, 834
16, 82, 397
2, 57, 379
13, 35, 239
30, 9, 439
31, 94, 760
81, 59, 34
23, 41, 86
25, 70, 610
87, 92, 55
84, 90, 129
80, 7, 379
70, 8, 904
88, 18, 207
11, 45, 62
53, 76, 839
72, 55, 400
68, 77, 924
63, 2, 390
40, 87, 229
77, 71, 821
41, 49, 492
87, 19, 967
88, 7, 784
24, 15, 325
67, 65, 596
3, 38, 378
96, 4, 347
30, 64, 400
32, 4, 882
25, 78, 808
6, 20, 450
92, 7, 765
84, 92, 853
91, 16, 388
44, 80, 372
70, 82, 2
52, 78, 311
11, 6, 822
66, 36, 708
12, 58, 462
25, 63, 929
87, 55, 771
69, 37, 610
55, 28, 371
53, 72, 396
19, 42, 243
18, 93, 30
20, 2, 682
85, 68, 870
53, 79, 261
98, 2, 393
63, 89, 40
32, 56, 886
92, 9, 436
64, 61, 451
18, 78, 808
51, 95, 322
60, 14, 621
75, 98, 542
24, 51, 530
30, 49, 268
96, 10, 768
18, 41, 515
73, 31, 361
57, 94, 132
12, 10, 198
7, 58, 560
93, 19, 249
83, 91, 804
39, 16, 933
71, 43, 818
3, 40, 386
24, 57, 128
97, 31, 932
80, 87, 610
20, 96, 554
37, 4, 9
47, 96, 439
69, 77, 808
89, 14, 425
58, 82, 268
74, 84, 10
1, 8, 127
63, 6, 506
56, 83, 583
42, 1, 965
38, 37, 741
89, 81, 951
59, 50, 217
18, 39, 516
90, 97, 379
6, 69, 354
60, 67, 648
67, 30, 57
6, 86, 659
28, 28, 587
47, 63, 756
67, 52, 8
81, 9, 310
70, 25, 184
72, 15, 845
54, 18, 113
19, 75, 807
88, 42, 621
63, 47, 641
19, 75, 477
72, 20, 684
62, 87, 706
31, 66, 265
52, 37, 323
9, 7, 587
61, 59, 325
81, 77, 982
69, 63, 967
84, 26, 69
85, 42, 24
12, 12, 797
99, 73, 694
40, 4, 103
86, 54, 956
57, 62, 53
40, 21, 489
38, 3, 338
9, 71, 247
21, 55, 990
78, 38, 228
11, 47, 545
59, 47, 417
95, 86, 133
96, 72, 157
32, 27, 954
76, 64, 371
76, 2, 956
52, 10, 799
89, 30, 239
51, 7, 915
53, 15, 26
65, 73, 252
49, 67, 20
37, 61, 593
74, 93, 295
73, 67, 430
91, 41, 42
11, 92, 112
99, 80, 607
40, 31, 316
17, 83, 979
42, 48, 394
12, 95, 973
65, 30, 539
90, 5, 764
42, 77, 983
55, 66, 123
67, 77, 240
88, 74, 580
37, 14, 572
90, 30, 6
