61, 39, 116
62, 52, 454
77, 62, 298
45, 2, 231
49, 27, 15
22, 6, 286
83, 88, 172
63, 35, 223
96, 50, 246
40, 48, 194
85, 9, 7
63, 68, 127
5, 45, 373
16, 90, 507
83, 37, 549
47, 56, 201
29, 39, 340
95, 99, 458
11, 96, 4
42, 34, 274
60, 17, 217
13, 78, 149
17, 82, 140
83, 96, 13
49, 79, 217
39, 26, 424
36, 52, 561
19, 48, 323
34, 56, 311
98, 97, 296
12, 55, 107
30, 67, 460
17, 81, 248
46, 64, 366
65, 11, 321
19, 49, 127
28, 82, 71
75, 98, 198
20, 32, 132
61, 31, 355
34, 42, 99
25, 69, 206
92, 83, 565
42, 29, 589
85, 93, 420
6, 10, 9
51, 35, 153
47, 8, 469
90, 28, 214
87, 86, 591
81, 20, 313
30, 44, 196
45, 36, 150
40, 75, 553
96, 58, 454
63, 63, 433
75, 15, 187
72, 59, 403
65, 50, 441
89, 35, 250
45, 17, 125
41, 46, 409
5, 89, 365
50, 29, 238
26, 23, 507
90, 83, 417
65, 59, 570
75, 31, 437
92, 93, 451
37, 82, 381
65, 27, 345
13, 66, 316
4, 68, 373
29, 18, 245
28, 41, 158
82, 32, 169
2, 96, 287
32, 71, 302
21, 63, 83
57, 97, 318
28, 60, 398
14, 72, 38
45, 76, 506
65, 3, 515
12, 28, 20
80, 10, 546
30, 10, 491
39, 39, 517
77, 57, 188
8, 14, 545
18, 39, 512
54, 52, 452
55, 96, 535
24, 59, 526
6, 70, 177
31, 48, 117
85, 78, 277
35, 15, 390
55, 91, 405
34, 96, 298
13, 14, 562
50, 66, 105
57, 21, 80
40, 42, 258
23, 45, 286
34, 76, 556
53, 59, 277
80, 91, 334
45, 44, 68
65, 78, 396
97, 88, 439
66, 36, 593
86, 92, 172
2, 30, 280
76, 53, 233
19, 86, 288
11, 37, 391
77, 16, 70
57, 60, 205
27, 23, 258
93, 20, 536
71, 85, 466
13, 70, 23
72, 71, 217
71, 45, 12
15, 63, 545
35, 72, 374
10, 49, 11
75, 4, 83
85, 31, 158
69, 24, 410
44, 92, 200
52, 5, 233
50, 74, 226
78, 45, 198
59, 59, 311
25, 91, 283
25, 1, 266
42, 76, 231
17, 59, 9
12, 29, 469
27, 70, 15
26, 20, 312
91, 69, 333
29, 46, 594
10, 5, 367
53, 27, 175
66, 51, 48
26, 90, 416
88, 7, 522
82, 17, 25
96, 43, 59
2, 66, 365
10, 58, 492
92, 86, 405
17, 93, 3
1, 44, 543
78, 8, 125
52, 33, 433
2, 22, 349
8, 2, 32
41, 95, 490
41, 96, 361
61, 5, 116
48, 96, 342
80, 11, 274
15, 12, 99
76, 87, 459
89, 39, 61
90, 40, 569
97, 45, 195
20, 83, 368
84, 25, 380
15, 85, 304
4, 31, 111
76, 9, 394
42, 23, 559
50, 99, 418
64, 86, 255
13, 74, 248
78, 71, 320
45, 88, 132
5, 72, 580
61, 87, 593
20, 90, 300
74, 64, 342
38, 6, 123
12, 54, 421
73, 18, 163
72, 28, 380
10, 6, 459
91, 48, 433
54, 52, 427
42, 12, 79
12, 29, 465
11, 2, 129
19, 39, 543
48, 50, 481
74, 23, 165
86, 95, 491
70, 3, 592
24, 91, 175
67, 45, 568
80, 84, 354
79, 94, 310
67, 5, 545
20, 21, 492
75, 69, 110
82, 41, 417
7, 26, 343
56, 95, 136
9, 19, 477
9, 83, 174
58, 62, 170
18, 41, 332
6, 8, 486
94, 25, 249
22, 99, 580
96, 81, 102
92, 85, 411
81, 41, 326
72, 47, 307
54, 55, 185
77, 12, 500
84, 27, 494
85, 32, 395
90, 26, 442
14, 45, 106
7, 39, 576
40, 30, 583
96, 11, 253
48, 81, 179
17, 33, 171
67, 10, 199
78, 93, 17
29, 78, 408
84, 66, 119
64, 78, 240
42, 84, 157
2, 22, 48
44, 16, 130
27, 63, 302
57, 78, 79
41, 45, 232
33, 21, 208
50, 47, 99
97, 29, 30
69, 91, 248
82, 33, 372
35, 32, 266
15, 75, 452
6, 3, 544
74, 57, 362
78, 97, 452
90, 29, 116
93, 78, 320
74, 73, 25
20, 40, 507
41, 23, 311
46, 55, 376
70, 70, 558
10, 73, 38
11, 47, 67
88, 24, 215
8, 14, 83
47, 7, 286
33, 78, 34
46, 96, 280
52, 37, 304
87, 81, 25
56, 49, 562
95, 59, 248
40, 67, 345
39, 53, 445
35, 60, 542
58, 7, 481
56, 38, 361
26, 83, 85
38, 34, 262
69, 21, 66
54, 74, 236
7, 69, 24
32, 7, 211
3, 45, 322
95, 78, 86
1, 34, 577
9, 87, 194
93, 14, 396
74, 49, 253
90, 16, 313
84, 68, 227
28, 74, 78
30, 7, 379
96, 9, 233
15, 2, 218
92, 2, 291
74, 9, 264
94, 99, 44
97, 72, 510
34, 60, 530
88, 44, 241
17, 70, 329
12, 97, 79
16, 92, 310
61, 7, 31
85, 96, 22
40, 70, 525
83, 62, 215
36, 59, 500
37, 90, 81
51, 78, 459
34, 92, 71
90, 5, 375
51, 18, 384
20, 78, 57
89, 62, 440
59, 2, 188
35, 84, 92
11, 20, 549
55, 54, 486
62, 5, 579
9, 38, 453
27, 28, 62
40, 76, 146
48, 95, 574
59, 83, 5
67, 42, 164
43, 75, 241
78, 83, 391
75, 36, 287
59, 97, 334
21, 4, 297
72, 30, 381
29, 70, 63
3, 16, 490
52, 74, 256
64, 39, 580
76, 79, 302
71, 58, 597
82, 31, 168
50, 89, 529
18, 10, 343
25, 80, 277
56, 9, 582
66, 9, 206
69, 58, 42
55, 22, 528
80, 96, 418
79, 65, 276
60, 47, 413
75, 94, 592
88, 12, 553
5, 35, 388
48, 90, 158
62, 54, 482
88, 21, 499
89, 73, 87
28, 52, 372
43, 31, 508
16, 88, 412
17, 64, 481
6, 52, 576
5, 54, 268
80, 2, 174
67, 61, 121
57, 50, 234
8, 37, 171
78, 62, 148
42, 5, 105
71, 18, 401
45, 33, 480
13, 38, 396
92, 40, 4
5, 21, 305
8, 85, 194
64, 42, 3
39, 50, 484
87, 26, 491
87, 67, 318
18, 36, 238
35, 80, 66
15, 93, 268
45, 83, 559
28, 88, 5
11, 93, 323
55, 57, 73
46, 93, 476
74, 81, 533
63, 68, 141
54, 84, 520
62, 19, 407
4, 31, 521
78, 73, 114
92, 2, 176
28, 10, 157
45, 62, 177
3, 9, 469
10, 80, 480
42, 43, 357
40, 96, 203
73, 57, 294
86, 58, 273
91, 36, 50
79, 26, 351
53, 53, 519
20, 96, 387
43, 98, 193
57, 9, 183
51, 48, 125
13, 87, 334
58, 60, 450
18, 47, 413
8, 36, 16
71, 15, 529
34, 67, 158
7, 86, 63
39, 27, 316
79, 81, 430
97, 32, 338
57, 44, 419
14, 99, 229
24, 17, 538
92, 25, 306
93, 95, 245
21, 30, 405
2, 34, 343
73, 70, 472
44, 47, 63
19, 44, 430
44, 2, 134
54, 13, 211
24, 34, 594
37, 24, 119
86, 18, 270
49, 38, 437
75, 37, 302
86, 11, 363
23, 52, 338
41, 71, 48
89, 13, 90
81, 66, 561
72, 87, 225
80, 24, 220
13, 9, 198
39, 57, 562
93, 32, 36
80, 18, 353
36, 39, 393
39, 77, 461
83, 66, 58
29, 45, 76
84, 18, 507
71, 95, 564
84, 7, 554
13, 43, 484
79, 36, 272
82, 14, 259
93, 48, 319
54, 84, 389
86, 65, 61
30, 93, 306
38, 75, 10
31, 46, 128
45, 29, 55
68, 41, 422
45, 20, 106
54, 99, 243
